"Journal Data Filtered By:  Selected Categories: ENGINEERING, ELECTRICAL & ELECTRONIC Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Default"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA
"COMPUTER COMMUNICATIONS","COMPUT COMMUN","ELSEVIER","0140-3664","1873-703X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","11,005","4.3","Q2","0.99","13.63"%,
"APPLIED ARTIFICIAL INTELLIGENCE","APPL ARTIF INTELL","TAYLOR & FRANCIS INC","0883-9514","1087-6545","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,929","4.3","Q2","0.59","96.66"%,
"Journal of the Franklin Institute","J FRANKLIN I","PERGAMON-ELSEVIER SCIENCE LTD","0016-0032","1879-2693","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","16,781","4.2","Q2","1.06","2.99"%,
"IMAGE AND VISION COMPUTING","IMAGE VISION COMPUT","ELSEVIER","0262-8856","1872-8138","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,737","4.2","Q2","1.01","7.42"%,
"ELECTRIC POWER SYSTEMS RESEARCH","ELECTR POW SYST RES","ELSEVIER SCIENCE SA","0378-7796","1873-2046","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","22,117","4.2","Q2","0.86","12.44"%,
"IEEE Consumer Electronics Magazine","IEEE CONSUM ELECTR M","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2162-2248","2162-2256","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,813","4.1","Q2","1.24","0"%,
"IEEE Industrial Electronics Magazine","IEEE IND ELECTRON M","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1932-4529","1941-0115","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,405","4.1","Q2","1.06","0"%,
"OPTICAL AND QUANTUM ELECTRONICS","OPT QUANT ELECTRON","SPRINGER","0306-8919","1572-817X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","18,454","4","Q2","1.05","8.64"%,
"IEEE Journal of Emerging and Selected Topics in Industrial Electronics","IEEE J EM SEL TOP IN","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2687-9735","2687-9743","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,479","4","Q2","1.04","5.03"%,
"IEEE Transactions on Terahertz Science and Technology","IEEE T THZ SCI TECHN","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2156-342X","2156-3446","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,625","4","Q2","0.93","17.7"%,
"IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY","IEEE T CONTR SYST T","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1063-6536","1558-0865","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","16,542","3.9","Q2","0.99","12.16"%,
"IEEE SIGNAL PROCESSING LETTERS","IEEE SIGNAL PROC LET","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1070-9908","1558-2361","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","18,076","3.9","Q2","0.87","4"%,
"IEEE Open Journal of Power Electronics","IEEE OPEN J POWER EL","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2644-1314","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,221","3.9","Q2","0.84","98.92"%,
"IEEE AEROSPACE AND ELECTRONIC SYSTEMS MAGAZINE","IEEE AERO EL SYS MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0885-8985","1557-959X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,462","3.8","Q2","1.04","0.76"%,
"IEEE Journal on Emerging and Selected Topics in Circuits and Systems","IEEE J EM SEL TOP C","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2156-3357","2156-3365","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,768","3.8","Q2","1.01","10.04"%,
"IEEE TRANSACTIONS ON COMPUTERS","IEEE T COMPUT","IEEE COMPUTER SOC","0018-9340","1557-9956","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","9,759","3.8","Q2","0.95","7.62"%,
"INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING","INT J ADAPT CONTROL","WILEY","0890-6327","1099-1115","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,648","3.8","Q2","0.8","5.5"%,
"IET Nanodielectrics","IET NANODIELECTR","WILEY","N/A","2514-3255","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","513","3.8","Q2","0.46","96.67"%,
"IEEE TRANSACTIONS ON POWER DELIVERY","IEEE T POWER DELIVER","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0885-8977","1937-4208","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","22,373","3.7","Q2","0.96","3.75"%,
"IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL","IEEE T ULTRASON FERR","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0885-3010","1525-8955","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","13,525","3.7","Q2","0.95","14.57"%,
"ACM Transactions on Internet of Things","ACM T INTERNET THING","ASSOC COMPUTING MACHINERY","2691-1914","2577-6207","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","444","3.7","Q2","0.84","4.76"%,
"Applied System Innovation","APPL SYST INNOV","MDPI","N/A","2571-5577","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,850","3.7","Q2","0.83","100"%,
"IEEE-ACM TRANSACTIONS ON NETWORKING","IEEE ACM T NETWORK","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1063-6692","1558-2566","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","9,488","3.6","Q2","0.84","3.56"%,
"IEEE Access","IEEE ACCESS","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2169-3536","2169-3536","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","294,150","3.6","Q2","0.82","98.18"%,
"IEEE Open Journal of Antennas and Propagation","IEEE OPEN J ANTENN P","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2637-6431","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,630","3.6","Q2","0.81","98.41"%,
"SIGNAL PROCESSING","SIGNAL PROCESS","ELSEVIER","0165-1684","1872-7557","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","16,849","3.6","Q2","0.81","5.81"%,
"TSINGHUA SCIENCE AND TECHNOLOGY","TSINGHUA SCI TECHNOL","TSINGHUA UNIV PRESS","1007-0214","1878-7606","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,464","3.5","Q2","1.42","93.09"%,
"IEEE Circuits and Systems Magazine","IEEE CIRC SYST MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1531-636X","1558-0830","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,339","3.5","Q2","1.08","0"%,
"SENSORS","SENSORS-BASEL","MDPI","N/A","1424-8220","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","208,517","3.5","Q2","0.83","99.97"%,
"COMPUTER VISION AND IMAGE UNDERSTANDING","COMPUT VIS IMAGE UND","ACADEMIC PRESS INC ELSEVIER SCIENCE","1077-3142","1090-235X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,317","3.5","Q2","0.78","16.7"%,
"Chinese Journal of Electrical Engineering","CHINESE J ELECTR ENG","CHINA MACHINE PRESS","2096-1529","2836-4619","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","853","3.5","Q2","0.57","99.18"%,
"DISPLAYS","DISPLAYS","ELSEVIER","0141-9382","1872-7387","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,166","3.4","Q2","0.89","7.14"%,
"IEEE Journal of Radio Frequency Identification","IEEE J RADIO FREQ ID","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2469-7281","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,147","3.4","Q2","0.7","8.21"%,
"IEEE Microwave and Wireless Technology Letters","IEEE MICROW WIREL TE","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2771-957X","2771-9588","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,586","3.4","Q2","0.69","4.99"%,
"IEEE Open Journal of Industry Applications","IEEE OPEN J IND APPL","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2644-1241","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","581","3.3","Q2","0.76","100"%,
"IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS","IEEE MICROW WIREL CO","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1531-1309","1558-1764","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","10,615","3.3","Q2","0.74","4.88"%,
"INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL","INT J ROBUST NONLIN","WILEY","1049-8923","1099-1239","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","13,839","3.2","Q2","1.07","5.69"%,
"AEU-INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS","AEU-INT J ELECTRON C","ELSEVIER GMBH","1434-8411","1618-0399","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,271","3.2","Q2","0.74","5.18"%,
"IEEE Journal of Electromagnetics RF and Microwaves in Medicine and Biology","IEEE J ELECTROMAG RF","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2469-7249","2469-7257","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","997","3.2","Q2","0.74","11.67"%,
"IEEE Open Journal of the Solid-State Circuits Society","IEEE OPEN J SOLID-ST","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2644-1349","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","256","3.2","Q2","0.69","98.55"%,
"IEEE TRANSACTIONS ON ELECTRON DEVICES","IEEE T ELECTRON DEV","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9383","1557-9646","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","36,717","3.2","Q2","0.69","4.51"%,
"Flexible and Printed Electronics","FLEX PRINT ELECTRON","IOP Publishing Ltd","2058-8585","2058-8585","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,545","3.2","Q2","0.55","44.62"%,
"IEEE Open Access Journal of Power and Energy","IEEE OP AC J POW ENE","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2687-7910","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","826","3.2","Q2","0.54","99.39"%,
"APSIPA Transactions on Signal and Information Processing","APSIPA TRANS SIGNAL","NOW PUBLISHERS INC","2048-7703","2048-7703","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","850","3.2","Q2","0.53","94.34"%,
"MECHATRONICS","MECHATRONICS","PERGAMON-ELSEVIER SCIENCE LTD","0957-4158","0957-4158","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","5,692","3.1","Q2","0.7","17.95"%,
"IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS","IEEE T VLSI SYST","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1063-8210","1557-9999","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,349","3.1","Q2","0.68","4.05"%,
"IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION","IEEE T DIELECT EL IN","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1070-9878","1558-4135","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","14,198","3.1","Q2","0.65","1.85"%,
"JOURNAL OF MICROELECTROMECHANICAL SYSTEMS","J MICROELECTROMECH S","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1057-7157","1941-0158","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,890","3.1","Q2","0.59","8.3"%,
"MICROELECTRONIC ENGINEERING","MICROELECTRON ENG","ELSEVIER","0167-9317","1873-5568","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,106","3.1","Q2","0.55","11.11"%,
"Micro and Nano Engineering","MICRO NANO ENG","ELSEVIER","N/A","2590-0072","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","692","3.1","Q2","0.54","100"%,
"DIGITAL SIGNAL PROCESSING","DIGIT SIGNAL PROCESS","ACADEMIC PRESS INC ELSEVIER SCIENCE","1051-2004","1095-4333","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,998","3","Q2","0.67","3.89"%,
"Journal of Real-Time Image Processing","J REAL-TIME IMAGE PR","SPRINGER HEIDELBERG","1861-8200","1861-8219","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,038","3","Q2","0.63","9.81"%,
"IEEE Electrification Magazine","IEEE ELECTRIF MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2325-5897","2325-5889","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,006","3","Q2","0.62","0"%,
"IEEE Transactions on Components Packaging and Manufacturing Technology","IEEE T COMP PACK MAN","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2156-3950","2156-3985","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,042","3","Q2","0.55","4.34"%,
"CHINESE JOURNAL OF ELECTRONICS","CHINESE J ELECTRON","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1022-4653","2075-5597","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,747","3","Q2","0.5","23.86"%,
"IEEE TRANSACTIONS ON INFORMATION THEORY","IEEE T INFORM THEORY","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9448","1557-9654","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","37,525","2.9","Q2","0.99","5.64"%,
"IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS","IEEE T COMPUT AID D","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0278-0070","1937-4151","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","9,605","2.9","Q2","0.69","4.44"%,
"Frontiers of Information Technology & Electronic Engineering","FRONT INFORM TECH EL","ZHEJIANG UNIV PRESS","2095-9184","2095-9230","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,460","2.9","Q2","0.63","3.31"%,
"IEEE Open Journal of Ultrasonics, Ferroelectrics, and Frequency Control","IEEE OPEN J ULTRASON","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2694-0884","2694-0884","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","130","2.9","Q2","0.54","96.88"%,
"IET Renewable Power Generation","IET RENEW POWER GEN","INST ENGINEERING TECHNOLOGY-IET","1752-1416","1752-1424","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,129","2.9","Q2","0.48","94.83"%,
"JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS","J MATER SCI-MATER EL","SPRINGER","0957-4522","1573-482X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","52,209","2.8","Q2","0.56","4.24"%,
"OPTICAL FIBER TECHNOLOGY","OPT FIBER TECHNOL","ELSEVIER SCIENCE INC","1068-5200","1095-9912","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,080","2.7","Q2","0.68","6.58"%,
"SIGNAL PROCESSING-IMAGE COMMUNICATION","SIGNAL PROCESS-IMAGE","ELSEVIER","0923-5965","1879-2677","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,155","2.7","Q2","0.68","6.44"%,
"JOURNAL OF SUPERCOMPUTING","J SUPERCOMPUT","SPRINGER","0920-8542","1573-0484","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","10,381","2.7","Q2","0.65","11.15"%,
"IEEE Open Journal of Signal Processing","IEEE OPEN J SIGNAL P","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2644-1322","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","535","2.7","Q2","0.6","98.82"%,
"IET Smart Grid","IET SMART GRID","WILEY","N/A","2515-2947","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","838","2.7","Q2","0.47","95.74"%,
"IEEE MICROWAVE MAGAZINE","IEEE MICROW MAG","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1527-3342","1557-9581","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,132","2.6","Q2","0.69","0.4"%,
"Electronics","ELECTRONICS-SWITZ","MDPI","2079-9292","2079-9292","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","47,196","2.6","Q2","0.62","99.96"%,
"IET Generation Transmission & Distribution","IET GENER TRANSM DIS","INST ENGINEERING TECHNOLOGY-IET","1751-8687","1751-8695","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","10,075","2.6","Q2","0.55","94.33"%,
"World Electric Vehicle Journal","WORLD ELECTR VEHIC J","MDPI","2032-6653","2032-6653","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","3,807","2.6","Q2","0.53","100"%,
"MICROPROCESSORS AND MICROSYSTEMS","MICROPROCESS MICROSY","ELSEVIER","0141-9331","1872-9436","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,235","2.6","Q2","0.49","10.48"%,
"ACM Journal on Emerging Technologies in Computing Systems","ACM J EMERG TECH COM","ASSOC COMPUTING MACHINERY","1550-4832","1550-4840","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,037","2.6","Q2","0.47","1.68"%,
"CES Transactions on Electrical Machines and Systems","CES TRANS ELECTR MAC","China Electrotechnical Soc","2096-3564","2096-3564","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","890","2.6","Q2","0.47","100"%,
"Signals","SIGNALS-BASEL","MDPI","N/A","2624-6120","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","392","2.6","Q2","0.41","100"%,
"Global Energy Interconnection-China","GLOB ENERG INTER-PRC","KEAI PUBLISHING LTD","2096-5117","2590-0358","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","802","2.6","Q2","0.4","89.73"%,
"Frontiers in Signal Processing","FRONT SIGNAL PROC-SW","FRONTIERS MEDIA SA","N/A","2673-8198","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","293","2.6","Q2","0.37","100"%,
"INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY","INT J IMAG SYST TECH","WILEY","0899-9457","1098-1098","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,326","2.5","Q2","0.66","8.94"%,
"IEEE PHOTONICS TECHNOLOGY LETTERS","IEEE PHOTONIC TECH L","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1041-1135","1941-0174","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","15,314","2.5","Q2","0.63","5.58"%,
"Machines","MACHINES","MDPI","N/A","2075-1702","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,211","2.5","Q2","0.6","99.97"%,
"INTEGRATION-THE VLSI JOURNAL","INTEGRATION","ELSEVIER","0167-9260","1872-7522","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,931","2.5","Q2","0.57","3.99"%,
"IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY","IEEE T ELECTROMAGN C","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9375","1558-187X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,415","2.5","Q2","0.52","7.49"%,
"Journal of Computational Electronics","J COMPUT ELECTRON","SPRINGER","1569-8025","1572-8137","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,900","2.5","Q2","0.51","7.05"%,
"Journal of Infrared Millimeter and Terahertz Waves","J INFRARED MILLIM TE","SPRINGER","1866-6892","1866-6906","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,369","2.5","Q2","0.49","24.73"%,
"IET Intelligent Transport Systems","IET INTELL TRANSP SY","WILEY","1751-956X","1751-9578","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,963","2.5","Q2","0.47","94.74"%,
"JOURNAL OF ELECTRONIC MATERIALS","J ELECTRON MATER","SPRINGER","0361-5235","1543-186X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","18,289","2.5","Q2","0.46","5.28"%,
"IEEE TRANSACTIONS ON NANOTECHNOLOGY","IEEE T NANOTECHNOL","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1536-125X","1941-0085","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,811","2.5","Q2","0.43","4.94"%,
"IEEE Photonics Journal","IEEE PHOTONICS J","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1943-0655","1943-0647","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","11,140","2.4","Q3","0.54","99.77"%,
"IEEE Journal of the Electron Devices Society","IEEE J ELECTRON DEVI","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2168-6734","2168-6734","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,111","2.4","Q3","0.53","98.96"%,
"IEEE Open Journal of Circuits and Systems","IEEE OPEN J CIRCUITS","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2644-1225","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","387","2.4","Q3","0.49","93.18"%,
"IEEE Power Electronics Magazine","IEEE POWER ELECTRON","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2329-9207","2329-9215","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","2,207","2.4","Q3","0.49","0"%,
"IEEE SPECTRUM","IEEE SPECTRUM","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9235","1939-9340","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,014","2.4","Q3","0.28","0"%,
"International Journal of Optomechatronics","INT J OPTOMECHATRONI","TAYLOR & FRANCIS INC","1559-9612","1559-9620","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","309","2.3","Q3","0.75","100"%,
"IEEE Transactions on Molecular Biological and Multi-Scale Communications","IEEE T MOL BIO MULT","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2332-7804","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","551","2.3","Q3","0.56","15.75"%,
"JOURNAL OF ELECTRONIC PACKAGING","J ELECTRON PACKAGING","ASME","1043-7398","1528-9044","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,955","2.3","Q3","0.54","0"%,
"IET Smart Cities","IET SMART CITIES","WILEY","N/A","2631-7680","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","279","2.3","Q3","0.52","91.3"%,
"IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY","IEEE T DEVICE MAT RE","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1530-4388","1558-2574","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,623","2.3","Q3","0.51","2.97"%,
"IET Control Theory and Applications","IET CONTROL THEORY A","WILEY","1751-8644","1751-8652","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","6,769","2.3","Q3","0.49","95.82"%,
"IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING","IEEE T SEMICONDUCT M","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0894-6507","1558-2345","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,629","2.3","Q3","0.47","5.41"%,
"MACHINE VISION AND APPLICATIONS","MACH VISION APPL","SPRINGER","0932-8092","1432-1769","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,669","2.3","Q3","0.45","17.65"%,
"MICROELECTRONICS JOURNAL","MICROELECTRON J","ELSEVIER SCI LTD","0959-8324","1879-2391","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,718","2.3","Q3","0.41","1.87"%,
"JOURNAL OF CRYPTOLOGY","J CRYPTOL","SPRINGER","0933-2790","1432-1378","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,453","2.2","Q3","0.93","30.48"%,
"IEEE Power & Energy Magazine","IEEE POWER ENERGY M","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","1540-7977","1558-4216","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,972","2.2","Q3","0.7","0"%,
"IEEE Journal on Selected Areas in Information Theory","IEEE J SEL AREAS INF","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","N/A","2641-8770","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,011","2.2","Q3","0.68","5.95"%,
"Physical Communication","PHYS COMMUN-AMST","ELSEVIER","1874-4907","1874-4907","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,639","2.2","Q3","0.5","3.99"%,
"IEEE Sensors Letters","IEEE SENSOR LETT","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","2475-1472","2475-1472","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","3,078","2.2","Q3","0.46","8.51"%,
"Journal of the Society for Information Display","J SOC INF DISPLAY","WILEY","1071-0922","1938-3657","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,930","2.2","Q3","0.46","14.87"%,
"IET Electrical Systems in Transportation","IET ELECTR SYST TRAN","WILEY","2042-9738","2042-9746","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","690","2.2","Q3","0.44","100"%,
"IET Image Processing","IET IMAGE PROCESS","WILEY","1751-9659","1751-9667","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,711","2.2","Q3","0.41","94.55"%,
"WIRELESS NETWORKS","WIREL NETW","SPRINGER","1022-0038","1572-8196","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","5,369","2.1","Q3","0.54","7"%,
"IEEE JOURNAL OF QUANTUM ELECTRONICS","IEEE J QUANTUM ELECT","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","0018-9197","1558-1713","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,268","2.1","Q3","0.53","11.45"%,
"HardwareX","HARDWAREX","ELSEVIER","N/A","2468-0672","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","1,186","2.1","Q3","0.49","75.72"%,
"JOURNAL OF MICROMECHANICS AND MICROENGINEERING","J MICROMECH MICROENG","IOP Publishing Ltd","0960-1317","1361-6439","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","8,671","2.1","Q3","0.48","19.18"%,
"JOURNAL OF ELECTROSTATICS","J ELECTROSTAT","ELSEVIER","0304-3886","1873-5738","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,467","2.1","Q3","0.45","12.62"%,
"Signal Image and Video Processing","SIGNAL IMAGE VIDEO P","SPRINGER LONDON LTD","1863-1703","1863-1711","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,561","2.1","Q3","0.45","2.76"%,
